Date;Class;lat;long
07.05.1990;9.700;41.220;47.470
11.05.1990;7.200;41.100;47.600
11.05.1990;7.700;42.770;47.200
12.05.1990;7.300;41.300;47.330
13.05.1990;6.800;41.000;47.400
14.05.1990;8.600;41.920;48.820
14.05.1990;7.600;41.000;47.700
14.05.1990;8.900;42.370;46.540
15.05.1990;7.200;41.200;47.300
15.05.1990;7.500;41.050;47.420
15.05.1990;8.000;41.070;47.630
16.05.1990;8.800;42.230;45.620
16.05.1990;8.000;42.970;47.200
19.05.1990;8.000;41.670;48.600
19.05.1990;7.800;42.900;46.400
20.05.1990;8.300;41.230;47.630
21.05.1990;8.400;41.030;47.530
21.05.1990;9.700;42.890;46.450
21.05.1990;7.000;42.730;46.650
22.05.1990;6.700;42.680;46.910
22.05.1990;7.000;42.710;46.900
23.05.1990;7.100;42.670;46.920
25.05.1990;7.800;41.920;45.920
25.05.1990;8.000;42.600;46.900
25.05.1990;8.300;42.050;46.300
26.05.1990;9.000;43.370;45.910
26.05.1990;7.200;41.000;47.600
26.05.1990;0.000;41.970;46.000
26.05.1990;6.800;41.370;48.280
26.05.1990;7.300;42.870;46.850
26.05.1990;7.400;42.050;46.030
27.05.1990;6.200;42.870;46.700
27.05.1990;7.200;42.020;46.000
28.05.1990;6.900;42.930;46.880
29.05.1990;8.200;41.630;48.000
30.05.1990;7.700;42.070;47.050
01.06.1990;10.180;41.800;48.860
01.06.1990;7.400;42.050;46.920
01.06.1990;7.600;41.200;47.900
01.06.1990;9.340;42.850;46.130
01.06.1990;9.390;42.850;46.080
02.06.1990;8.100;41.000;48.700
03.06.1990;7.500;42.900;46.870
04.06.1990;7.900;41.170;47.520
05.06.1990;6.500;41.020;48.400
06.06.1990;8.700;42.650;47.800
06.06.1990;8.400;42.320;46.200
07.06.1990;6.500;41.700;46.200
10.06.1990;7.300;41.800;47.600
10.06.1990;7.700;42.600;46.300
11.06.1990;6.000;41.770;46.400
11.06.1990;7.900;41.500;48.900
11.06.1990;7.700;41.070;47.980
12.06.1990;8.100;41.230;48.520
19.06.1990;8.700;42.700;45.950
19.06.1990;0.000;43.200;46.000
19.06.1990;6.600;42.860;47.000
21.06.1990;6.800;42.800;47.970
21.06.1990;6.700;42.730;46.900
21.06.1990;7.000;42.700;46.850
21.06.1990;12.000;42.100;45.770
21.06.1990;8.900;41.120;45.670
21.06.1990;8.000;42.130;45.620
24.06.1990;8.200;41.230;45.930
24.06.1990;8.000;42.700;45.670
24.06.1990;6.300;41.850;48.600
25.06.1990;9.600;42.600;46.200
26.06.1990;9.600;43.270;45.600
26.06.1990;6.700;42.930;46.900
27.06.1990;7.200;43.280;45.580
28.06.1990;8.300;42.400;46.250
29.06.1990;9.000;41.070;47.580
30.06.1990;7.900;41.500;48.700
30.06.1990;9.500;42.460;46.270
01.07.1990;8.400;42.980;46.810
01.07.1990;7.500;42.320;45.830
03.07.1990;7.800;41.520;47.700
05.07.1990;9.700;41.380;45.320
06.07.1990;7.000;42.600;46.900
07.07.1990;7.100;42.950;47.030
07.07.1990;8.600;41.550;46.030
07.07.1990;6.800;43.250;46.880
08.07.1990;9.400;43.100;45.430
12.07.1990;9.700;42.800;46.100
12.07.1990;9.000;42.800;46.100
12.07.1990;8.500;42.800;46.100
12.07.1990;9.500;41.530;46.350
13.07.1990;7.300;43.010;47.010
14.07.1990;8.000;41.480;46.420
16.07.1990;8.100;42.834;46.833
20.07.1990;9.000;41.130;48.880
20.07.1990;11.000;42.007;48.870
20.07.1990;7.600;42.850;46.900
21.07.1990;7.900;42.950;46.900
21.07.1990;5.600;42.870;46.900
22.07.1990;9.300;42.900;46.130
23.07.1990;9.000;42.900;46.100
23.07.1990;8.000;42.830;46.150
23.07.1990;11.600;42.930;46.050
25.07.1990;7.400;42.950;47.130
25.07.1990;8.500;42.830;46.150
26.07.1990;9.400;42.320;45.550
26.07.1990;5.900;42.600;47.050
26.07.1990;5.860;42.600;47.050
26.07.1990;9.500;41.480;47.260
28.07.1990;7.400;42.870;46.830
29.07.1990;10.600;42.950;47.070
29.07.1990;7.700;42.980;46.600
29.07.1990;6.800;42.980;46.070
02.08.1990;8.700;43.570;45.550
03.08.1990;7.600;43.367;46.667
04.08.1990;10.500;42.333;47.717
05.08.1990;9.000;43.167;47.733
08.08.1990;8.300;43.033;47.835
09.08.1990;8.000;42.283;48.033
09.08.1990;10.000;42.317;47.583
09.08.1990;7.500;42.283;47.583
12.08.1990;9.700;42.960;47.100
12.08.1990;9.700;42.980;47.100
12.08.1990;7.700;42.900;47.030
12.08.1990;8.200;42.900;47.060
12.08.1990;8.200;42.930;47.050
14.08.1990;8.300;42.960;47.000
14.08.1990;9.600;42.910;46.980
14.08.1990;10.200;43.000;47.200
14.08.1990;6.800;42.930;47.050
14.08.1990;8.500;42.970;47.140
14.08.1990;8.500;42.930;47.100
14.08.1990;9.500;42.970;47.100
14.08.1990;9.700;42.090;46.090
14.08.1990;7.890;42.900;47.050
15.08.1990;7.000;42.900;47.020
15.08.1990;7.180;42.900;47.050
15.08.1990;7.540;42.900;47.050
15.08.1990;8.500;43.320;45.920
15.08.1990;7.040;42.900;47.030
15.08.1990;6.180;42.900;47.030
15.08.1990;8.000;42.930;45.830
15.08.1990;7.000;42.900;47.066
16.08.1990;6.200;42.925;46.850
17.08.1990;6.500;42.933;47.001
17.08.1990;6.300;42.950;46.933
17.08.1990;8.600;42.917;47.066
17.08.1990;6.500;42.936;47.003
17.08.1990;6.400;42.917;47.000
17.08.1990;7.300;42.933;47.050
17.08.1990;8.300;42.933;47.060
17.08.1990;7.600;42.916;47.050
17.08.1990;6.600;42.970;47.150
17.08.1990;6.600;42.970;47.150
17.08.1990;7.000;42.870;46.970
19.08.1990;7.300;42.920;47.100
20.08.1990;7.100;42.900;46.820
21.08.1990;6.000;42.900;47.050
21.08.1990;6.000;42.900;47.050
22.08.1990;6.100;42.900;47.050
22.08.1990;7.600;42.950;47.050
23.08.1990;7.600;42.030;46.050
27.08.1990;6.600;41.680;48.180
28.08.1990;9.400;42.930;47.130
28.08.1990;9.400;42.930;47.130
29.08.1990;6.500;42.680;46.920
29.08.1990;7.100;42.800;47.250
29.08.1990;6.100;42.680;46.920
29.08.1990;6.900;42.800;47.250
29.08.1990;6.600;42.750;47.020
29.08.1990;6.700;42.780;47.200
29.08.1990;7.200;42.770;47.280
04.09.1990;8.100;41.300;47.900
04.09.1990;8.200;42.500;47.870
05.09.1990;8.300;41.700;47.700
08.09.1990;5.500;42.900;46.700
09.09.1990;7.700;41.850;46.400
10.09.1990;8.000;42.630;46.520
10.09.1990;8.200;43.000;45.900
10.09.1990;8.100;42.800;46.000
11.09.1990;7.600;42.900;47.050
11.09.1990;7.000;42.900;47.080
15.09.1990;8.300;43.000;46.000
15.09.1990;9.800;43.030;46.000
15.09.1990;9.100;43.020;46.030
20.09.1990;8.300;42.100;45.920
21.09.1990;8.500;42.870;46.300
22.09.1990;11.500;42.000;46.000
22.09.1990;11.500;42.000;46.000
22.09.1990;11.600;41.970;45.900
22.09.1990;8.800;42.030;45.970
22.09.1990;8.700;41.920;45.730
23.09.1990;9.700;41.870;47.540
23.09.1990;9.200;41.940;47.500
24.09.1990;9.700;41.870;47.540
24.09.1990;5.600;42.830;46.970
24.09.1990;5.900;42.850;46.970
24.09.1990;6.900;42.850;46.960
27.09.1990;7.000;42.850;46.930
28.09.1990;8.600;41.470;48.520
29.09.1990;7.500;41.980;45.930
29.09.1990;8.500;42.500;48.220
01.10.1990;9.200;42.000;45.870
01.10.1990;9.200;42.000;45.870
01.10.1990;8.200;42.100;45.870
01.10.1990;10.500;42.170;45.650
01.10.1990;7.900;41.720;45.630
03.10.1990;8.100;42.000;48.400
03.10.1990;7.500;42.900;46.870
07.10.1990;9.700;42.630;45.800
09.10.1990;6.800;42.930;46.900
09.10.1990;9.400;41.950;46.500
09.10.1990;8.200;42.400;45.400
10.10.1990;7.600;42.700;46.370
11.10.1990;9.000;42.600;48.200
11.10.1990;7.500;41.880;46.830
12.10.1990;6.500;42.900;46.820
12.10.1990;6.500;42.900;46.820
12.10.1990;8.300;41.600;48.600
13.10.1990;9.000;43.010;45.080
13.10.1990;7.900;42.830;47.620
14.10.1990;7.900;41.630;46.220
14.10.1990;6.900;42.750;46.530
15.10.1990;7.600;41.030;48.370
16.10.1990;10.400;42.020;48.020
18.10.1990;8.600;41.570;47.220
18.10.1990;8.500;43.000;45.970
20.10.1990;7.500;43.150;46.350
22.10.1990;7.000;42.950;46.800
22.10.1990;9.100;43.030;47.080
22.10.1990;9.200;42.920;46.480
23.10.1990;11.000;43.100;46.980
23.10.1990;6.900;43.030;46.960
25.10.1990;8.000;41.830;46.370
25.10.1990;7.600;42.530;45.530
26.10.1990;6.300;42.920;46.870
27.10.1990;6.800;43.000;47.000
27.10.1990;6.600;43.000;47.000
28.10.1990;6.900;41.750;46.100
02.11.1990;7.400;42.100;46.900
03.11.1990;7.100;43.000;46.980
03.11.1990;9.100;41.880;46.100
03.11.1990;6.200;42.970;46.900
04.11.1990;7.000;41.780;46.000
04.11.1990;7.000;42.850;46.980
05.11.1990;6.000;42.120;46.050
07.11.1990;7.700;41.350;48.000
09.11.1990;7.000;43.030;47.070
11.11.1990;7.500;42.750;46.300
12.11.1990;7.800;42.850;46.150
13.11.1990;7.300;41.150;48.380
13.11.1990;7.500;42.800;46.300
14.11.1990;7.200;42.930;46.980
16.11.1990;8.100;41.650;47.350
16.11.1990;8.000;42.830;45.530
17.11.1990;7.100;42.700;47.370
17.11.1990;9.000;41.090;46.070
17.11.1990;7.400;41.000;46.000
19.11.1990;6.600;42.633;47.335
20.11.1990;6.700;41.600;48.500
20.11.1990;6.800;42.720;46.930
20.11.1990;6.400;42.700;46.970
20.11.1990;6.400;42.700;46.970
20.11.1990;8.000;43.005;47.004
20.11.1990;7.400;42.180;47.280
21.11.1990;7.800;41.300;48.000
21.11.1990;7.200;43.004;46.970
21.11.1990;7.000;42.880;46.880
23.11.1990;7.200;42.870;46.850
26.11.1990;7.900;41.450;48.530
27.11.1990;7.000;42.710;46.890
29.11.1990;6.800;42.980;46.950
02.12.1990;5.700;42.730;46.860
03.12.1990;8.100;42.860;47.030
03.12.1990;7.100;42.950;46.860
03.12.1990;7.100;42.950;46.860
05.12.1990;7.300;42.700;46.930
07.12.1990;8.200;41.000;46.170
07.12.1990;7.800;42.630;46.950
07.12.1990;8.500;42.960;45.700
07.12.1990;7.200;41.370;45.920
08.12.1990;8.000;41.950;46.050
08.12.1990;8.500;41.970;46.100
08.12.1990;8.300;41.970;46.100
08.12.1990;9.000;41.700;47.570
09.12.1990;8.000;41.950;46.050
09.12.1990;7.700;41.780;45.950
09.12.1990;7.900;42.900;46.830
09.12.1990;7.900;42.900;46.830
10.12.1990;7.700;42.650;46.000
11.12.1990;7.700;42.570;47.410
11.12.1990;6.600;42.900;47.010
12.12.1990;8.300;42.000;46.010
16.12.1990;7.900;41.000;48.300
16.12.1990;10.000;42.900;45.600
16.12.1990;9.450;43.350;45.830
16.12.1990;9.500;43.350;45.830
16.12.1990;8.750;41.920;47.820
18.12.1990;6.500;42.830;47.000
19.12.1990;7.600;41.780;46.280
19.12.1990;11.000;42.800;46.700
19.12.1990;8.500;42.250;47.770
19.12.1990;7.000;42.800;46.770
19.12.1990;8.500;42.250;47.770
22.12.1990;8.300;41.230;48.030
22.12.1990;8.500;41.350;48.630
23.12.1990;10.000;41.480;48.500
24.12.1990;6.300;41.400;48.400
24.12.1990;6.600;42.920;47.100
26.12.1990;7.200;42.630;46.930
26.12.1990;6.700;42.650;46.900
27.12.1990;6.400;42.720;46.900
27.12.1990;7.700;41.200;46.870
27.12.1990;7.100;41.830;46.030
27.12.1990;9.700;42.980;45.130
29.12.1990;7.300;42.730;47.360
01.01.1991;8.000;42.900;45.700
01.01.1991;8.000;42.900;45.700
01.01.1991;5.800;43.900;46.700
02.01.1991;7.300;42.900;47.050
03.01.1991;8.000;43.050;47.300
05.01.1991;8.800;42.530;46.500
12.01.1991;7.700;42.930;46.850
13.01.1991;6.000;42.700;47.130
13.01.1991;6.800;42.650;47.100
14.01.1991;6.800;42.800;46.270
16.01.1991;6.400;42.830;47.600
19.01.1991;6.100;42.750;46.870
22.01.1991;7.000;42.880;46.970
23.01.1991;8.000;42.630;46.950
24.01.1991;7.800;41.930;48.010
26.01.1991;8.500;43.000;47.080
28.01.1991;9.400;42.870;45.570
31.01.1991;8.900;42.850;45.920
31.01.1991;6.400;42.920;47.030
03.02.1991;8.100;41.630;47.570
08.02.1991;6.500;42.970;46.600
08.02.1991;7.500;42.130;47.250
14.02.1991;8.800;42.530;48.300
15.02.1991;6.900;42.950;47.050
17.02.1991;7.800;42.900;47.720
22.02.1991;6.900;42.870;47.010
22.02.1991;6.200;42.080;47.010
28.02.1991;9.300;42.870;47.070
01.03.1991;9.700;41.130;48.350
02.03.1991;9.300;42.730;45.770
02.03.1991;7.900;42.970;47.250
02.03.1991;8.600;43.070;47.280
07.03.1991;7.700;42.880;46.530
07.03.1991;8.300;43.200;46.730
08.03.1991;7.600;43.300;46.600
09.03.1991;8.500;42.100;45.700
11.03.1991;8.000;43.000;47.130
11.03.1991;6.400;42.960;47.100
11.03.1991;7.700;43.000;47.130
11.03.1991;7.300;43.000;47.100
12.03.1991;7.500;42.750;47.270
13.03.1991;6.400;42.930;47.010
19.03.1991;8.000;43.030;45.300
20.03.1991;6.700;42.670;46.900
23.03.1991;6.700;42.720;46.930
23.03.1991;6.200;42.830;46.970
23.03.1991;7.100;42.880;47.050
23.03.1991;8.800;42.220;46.530
23.03.1991;8.000;41.560;47.930
24.03.1991;8.100;42.920;46.580
26.03.1991;7.100;42.700;46.800
26.03.1991;6.500;43.970;47.000
02.04.1991;6.900;42.870;47.000
03.04.1991;8.800;42.710;45.980
04.04.1991;6.500;42.850;47.000
06.04.1991;7.800;42.970;47.100
06.04.1991;8.700;42.870;46.530
06.04.1991;6.000;42.950;46.830
09.04.1991;7.000;42.670;47.150
10.04.1991;6.600;42.910;46.960
10.04.1991;7.900;42.370;47.970
12.04.1991;9.300;41.850;45.700
18.04.1991;7.200;42.950;46.880
19.04.1991;10.400;41.880;47.530
20.04.1991;7.900;42.950;47.130
24.04.1991;7.200;42.650;46.900
27.04.1991;6.400;42.950;46.430
28.04.1991;8.000;42.750;46.370
08.05.1991;8.600;42.950;46.550
11.05.1991;7.400;42.300;48.200
13.05.1991;8.000;42.630;46.230
14.05.1991;7.400;42.750;47.460
17.05.1991;6.800;42.700;46.850
17.05.1991;8.700;41.920;46.270
19.05.1991;7.400;42.270;46.650
21.05.1991;12.300;42.800;48.270
21.05.1991;12.300;42.800;48.270
23.05.1991;7.800;42.950;47.110
26.05.1991;9.500;42.050;46.040
26.05.1991;8.500;42.450;46.100
26.05.1991;8.500;42.450;46.100
27.05.1991;10.700;42.000;46.000
31.05.1991;7.000;42.580;47.500
02.06.1991;7.200;42.500;46.980
03.06.1991;7.000;42.900;47.100
04.06.1991;7.000;42.750;46.870
05.06.1991;6.100;42.730;46.870
05.06.1991;8.900;42.630;48.570
07.06.1991;9.300;43.200;45.510
09.06.1991;8.700;42.680;48.070
10.06.1991;8.500;41.850;46.850
11.06.1991;9.300;41.550;47.100
17.06.1991;6.800;42.950;46.800
18.06.1991;8.300;42.630;47.970
27.06.1991;8.800;42.870;46.030
27.06.1991;6.900;43.030;46.600
27.06.1991;6.500;42.620;46.820
27.06.1991;6.600;42.980;46.930
28.06.1991;7.500;42.700;46.300
28.06.1991;6.500;42.700;46.900
28.06.1991;8.800;42.980;45.080
03.07.1991;9.200;41.250;48.380
03.07.1991;9.200;41.250;48.380
03.07.1991;7.400;42.100;46.950
03.07.1991;8.300;41.400;48.570
05.07.1991;6.100;42.730;46.870
08.07.1991;7.500;42.350;46.250
08.07.1991;8.700;42.750;45.800
08.07.1991;10.000;42.850;47.970
11.07.1991;0.000;42.950;46.550
13.07.1991;5.900;42.630;47.000
13.07.1991;6.400;42.930;46.850
15.07.1991;8.800;42.200;47.900
15.07.1991;7.000;42.980;46.650
15.07.1991;7.700;42.700;46.300
18.07.1991;7.400;42.700;46.100
21.07.1991;8.700;41.470;46.670
22.07.1991;6.200;42.870;47.000
23.07.1991;5.900;42.700;46.880
23.07.1991;7.500;42.630;46.970
24.07.1991;8.400;42.530;46.350
26.07.1991;7.500;42.450;45.600
29.07.1991;10.000;42.600;46.070
29.07.1991;8.000;42.530;46.100
29.07.1991;7.500;42.800;46.030
31.07.1991;7.500;42.700;46.300
02.08.1991;9.800;43.070;45.200
04.08.1991;6.100;42.700;46.600
08.08.1991;7.000;42.950;47.050
10.08.1991;7.200;42.000;48.200
11.08.1991;7.000;42.950;46.550
12.08.1991;7.500;42.700;46.500
12.08.1991;9.500;42.630;47.900
18.08.1991;8.600;42.450;46.230
21.08.1991;8.800;42.800;46.960
21.08.1991;7.300;42.900;47.000
21.08.1991;6.200;42.930;46.780
21.08.1991;6.200;42.930;46.780
24.08.1991;8.400;42.900;46.450
24.08.1991;7.000;42.950;46.570
24.08.1991;7.000;42.550;46.950
25.08.1991;7.300;42.880;46.550
27.08.1991;6.600;42.720;46.850
29.08.1991;8.200;42.880;46.380
29.08.1991;6.500;42.950;46.800
01.09.1991;9.500;42.580;47.850
04.09.1991;9.500;41.500;48.000
06.09.1991;5.800;42.900;46.930
07.09.1991;9.600;42.700;45.500
12.09.1991;6.100;42.950;46.800
13.09.1991;7.000;42.770;46.800
15.09.1991;8.300;42.830;46.200
16.09.1991;8.100;43.100;47.130
22.09.1991;7.200;42.900;46.950
25.09.1991;6.400;42.700;46.470
25.09.1991;7.400;42.470;46.500
25.09.1991;5.700;42.900;46.770
28.09.1991;7.700;43.050;46.290
02.10.1991;6.600;42.950;46.760
03.10.1991;8.300;42.530;46.000
05.10.1991;6.500;42.930;46.900
10.10.1991;8.300;42.870;46.100
11.10.1991;9.500;42.030;46.980
12.10.1991;9.500;42.400;45.400
12.10.1991;6.800;42.950;46.770
17.10.1991;9.000;41.470;46.600
17.10.1991;9.000;41.470;46.600
21.10.1991;12.200;41.950;46.830
23.10.1991;6.400;42.900;47.050
24.10.1991;6.700;42.900;46.850
01.11.1991;6.500;42.900;46.800
02.11.1991;7.000;42.850;46.800
11.11.1991;5.700;42.830;46.900
12.11.1991;6.500;42.830;46.810
15.11.1991;9.500;42.470;46.010
16.11.1991;6.700;42.910;46.720
17.11.1991;5.800;42.970;47.000
18.11.1991;6.600;42.910;46.860
20.11.1991;7.600;42.930;47.120
21.11.1991;10.200;42.800;45.130
22.11.1991;7.900;42.770;46.370
30.11.1991;10.000;42.800;46.030
01.12.1991;9.000;42.330;47.700
03.12.1991;8.500;42.750;47.170
04.12.1991;9.000;42.870;46.000
05.12.1991;7.000;42.700;46.930
06.12.1991;8.500;42.550;46.250
11.12.1991;8.500;42.580;45.830
11.12.1991;8.500;41.910;48.110
11.12.1991;8.300;41.960;48.060
14.12.1991;9.200;41.700;46.630
15.12.1991;7.400;42.890;47.050
16.12.1991;8.700;43.300;45.580
16.12.1991;9.600;42.650;48.100
17.12.1991;8.800;43.070;46.020
17.12.1991;9.200;42.920;47.030
17.12.1991;7.200;42.880;46.970
17.12.1991;10.400;43.100;45.930
17.12.1991;7.400;42.880;47.070
20.12.1991;10.100;42.380;46.270
21.12.1991;9.000;43.000;47.300
23.12.1991;8.700;42.870;46.150
26.12.1991;7.200;42.950;46.680
26.12.1991;6.900;42.980;47.310
28.12.1991;7.500;42.770;47.400
29.12.1991;7.400;42.700;46.870
30.12.1991;6.300;43.030;46.900
30.12.1991;7.700;42.370;46.070
30.12.1991;9.500;42.870;47.000
02.01.1992;6.800;42.930;46.870
04.01.1992;9.100;42.620;45.780
06.01.1992;8.700;42.750;45.880
08.01.1992;9.000;42.770;45.270
09.01.1992;9.000;41.100;46.100
10.01.1992;7.000;42.930;47.100
10.01.1992;7.600;42.970;47.100
10.01.1992;6.500;42.980;47.100
10.01.1992;7.400;42.970;47.170
11.01.1992;6.700;42.930;47.030
11.01.1992;8.300;41.950;47.550
11.01.1992;6.600;42.970;46.950
11.01.1992;6.600;42.930;47.020
13.01.1992;5.900;42.900;46.830
13.01.1992;8.000;42.900;46.900
14.01.1992;9.200;42.630;47.830
14.01.1992;5.800;42.930;47.030
14.01.1992;6.800;42.950;47.050
15.01.1992;7.000;42.900;47.000
15.01.1992;7.000;42.930;47.000
15.01.1992;6.700;42.930;47.000
15.01.1992;6.900;42.930;47.000
15.01.1992;6.300;42.880;46.980
17.01.1992;7.600;42.830;46.970
17.01.1992;6.700;42.970;47.030
17.01.1992;6.700;42.970;47.030
17.01.1992;8.000;43.000;47.130
19.01.1992;7.700;42.980;47.110
19.01.1992;6.200;42.950;47.090
19.01.1992;9.000;42.580;45.680
20.01.1992;7.000;42.930;47.080
20.01.1992;7.600;42.930;47.050
20.01.1992;7.600;42.930;47.050
24.01.1992;7.000;42.700;47.870
24.01.1992;7.000;42.700;47.870
26.01.1992;8.000;41.470;47.200
26.01.1992;8.300;41.470;47.200
26.01.1992;8.800;41.100;48.000
27.01.1992;6.800;42.950;46.870
29.01.1992;6.100;42.070;46.930
29.01.1992;5.900;42.650;46.930
29.01.1992;6.100;42.070;46.930
30.01.1992;7.500;42.970;47.100
30.01.1992;6.300;42.800;46.850
31.01.1992;7.700;42.400;46.300
02.02.1992;7.100;43.050;47.030
04.02.1992;9.000;41.520;47.630
05.02.1992;8.500;41.750;47.850
05.02.1992;9.600;42.270;46.130
07.02.1992;9.000;42.330;45.620
07.02.1992;6.500;42.970;46.930
07.02.1992;8.800;42.700;45.800
08.02.1992;7.600;42.930;46.930
09.02.1992;8.500;42.200;48.800
09.02.1992;8.500;43.080;45.750
09.02.1992;7.100;42.970;46.880
10.02.1992;8.500;42.920;47.100
15.02.1992;12.500;42.650;46.600
15.02.1992;5.600;42.720;46.630
15.02.1992;6.000;42.720;46.730
15.02.1992;9.500;42.700;46.570
15.02.1992;11.800;42.630;46.600
15.02.1992;6.000;42.700;46.650
15.02.1992;12.000;42.700;46.530
15.02.1992;6.500;42.690;46.670
15.02.1992;5.600;42.740;46.720
15.02.1992;6.400;42.740;46.730
15.02.1992;7.600;42.740;46.740
15.02.1992;9.200;42.700;46.630
15.02.1992;9.500;42.700;46.600
15.02.1992;5.800;42.580;46.730
15.02.1992;11.000;41.440;46.250
15.02.1992;7.100;42.700;46.630
15.02.1992;7.000;42.870;46.770
15.02.1992;5.600;42.720;46.640
15.02.1992;6.300;42.670;46.740
15.02.1992;7.000;42.750;46.700
15.02.1992;7.000;42.750;46.700
15.02.1992;6.300;42.670;46.580
15.02.1992;7.200;42.700;46.670
15.02.1992;7.200;42.700;46.670
16.02.1992;8.200;42.650;46.650
16.02.1992;8.200;42.670;46.670
16.02.1992;6.400;42.730;46.650
16.02.1992;11.000;42.670;46.650
16.02.1992;11.000;42.670;46.650
16.02.1992;5.000;42.710;46.580
16.02.1992;5.800;42.710;46.700
16.02.1992;7.200;42.750;46.650
16.02.1992;5.400;42.750;46.630
16.02.1992;5.900;42.750;46.630
16.02.1992;6.000;42.730;46.330
16.02.1992;6.000;42.500;46.690
16.02.1992;6.500;42.400;46.640
16.02.1992;6.100;42.640;46.640
16.02.1992;6.300;42.750;46.700
16.02.1992;7.000;42.750;46.630
16.02.1992;7.000;42.750;46.630
17.02.1992;11.300;42.670;46.670
17.02.1992;6.800;42.750;46.670
17.02.1992;6.600;42.750;46.670
17.02.1992;5.800;42.620;46.740
17.02.1992;5.500;42.730;46.600
17.02.1992;8.000;42.720;46.630
17.02.1992;5.300;42.750;46.690
17.02.1992;6.000;42.740;46.620
17.02.1992;6.500;42.770;46.750
18.02.1992;7.800;42.770;46.640
18.02.1992;6.300;42.720;46.580
18.02.1992;9.600;42.670;46.600
18.02.1992;6.000;42.690;46.640
19.02.1992;6.000;42.860;46.720
19.02.1992;8.100;42.950;46.850
20.02.1992;8.000;42.620;46.730
20.02.1992;6.400;42.770;46.650
20.02.1992;6.100;42.750;46.790
20.02.1992;6.100;42.640;46.770
21.02.1992;6.100;42.740;46.700
21.02.1992;5.900;42.710;46.320
24.02.1992;7.400;42.450;46.510
24.02.1992;6.300;42.700;46.560
25.02.1992;6.100;42.630;46.730
26.02.1992;7.500;42.700;46.900
26.02.1992;8.500;43.520;46.320
27.02.1992;7.400;42.750;46.650
27.02.1992;8.500;43.520;46.320
28.02.1992;7.000;42.970;47.230
28.02.1992;5.900;42.770;46.700
29.02.1992;7.300;42.770;46.650
01.03.1992;9.000;42.770;46.530
02.03.1992;8.500;43.130;47.420
03.03.1992;7.500;42.980;47.030
03.03.1992;9.600;43.070;46.980
04.03.1992;8.500;43.500;46.000
04.03.1992;6.700;43.600;47.300
06.03.1992;9.300;41.000;47.350
06.03.1992;7.100;42.930;46.700
07.03.1992;7.100;42.800;46.630
11.03.1992;11.600;42.670;46.650
11.03.1992;7.200;42.770;46.700
11.03.1992;6.300;42.750;46.670
11.03.1992;6.600;42.750;46.650
12.03.1992;7.200;42.750;46.650
12.03.1992;7.300;42.750;46.700
14.03.1992;5.900;42.720;46.650
19.03.1992;12.000;42.830;46.000
21.03.1992;7.000;42.870;47.000
21.03.1992;7.700;42.780;46.630
21.03.1992;6.600;42.880;46.830
21.03.1992;6.500;42.820;47.070
21.03.1992;6.600;42.870;47.030
21.03.1992;6.500;42.870;47.050
24.03.1992;7.200;42.530;46.700
24.03.1992;6.600;42.470;46.700
26.03.1992;0.000;42.800;46.860
26.03.1992;0.000;42.630;46.530
30.03.1992;8.000;42.800;45.550
01.04.1992;8.200;41.700;46.800
02.04.1992;7.000;42.800;47.050
06.04.1992;8.200;42.920;46.770
06.04.1992;9.000;43.120;45.950
07.04.1992;8.400;43.270;46.380
08.04.1992;7.600;42.950;46.870
08.04.1992;7.400;42.950;46.960
08.04.1992;6.600;42.930;46.900
08.04.1992;8.500;43.280;46.400
09.04.1992;6.000;42.700;46.700
09.04.1992;7.500;43.260;46.450
10.04.1992;7.200;42.800;46.950
12.04.1992;9.400;42.100;47.700
13.04.1992;9.900;41.500;48.800
13.04.1992;7.900;42.600;47.960
15.04.1992;7.400;42.930;47.000
15.04.1992;6.500;42.950;47.030
16.04.1992;8.300;43.200;47.000
17.04.1992;7.100;42.300;47.700
19.04.1992;9.500;42.580;45.790
20.04.1992;9.400;43.750;45.800
22.04.1992;8.500;41.660;46.230
22.04.1992;7.600;43.130;46.610
26.04.1992;7.000;42.950;46.870
26.04.1992;7.000;42.930;46.830
26.04.1992;7.300;42.930;46.830
26.04.1992;6.600;42.950;46.850
26.04.1992;8.200;42.930;46.900
26.04.1992;7.000;42.950;46.850
26.04.1992;7.200;42.930;46.880
26.04.1992;7.600;42.950;46.870
26.04.1992;7.400;42.950;46.900
26.04.1992;6.600;42.930;46.900
27.04.1992;6.900;42.950;46.900
27.04.1992;6.500;42.950;46.900
